place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJLe2g2ywbdkgRDrTKK52JRWA,ISKCON-London Radha-Krishna Temple,"10 Soho St, London W1D 3DL, United Kingdom",51.5158168,-0.1327629,hindu_temple,4.7,0
ChIJb4TgNZgRdkgRiZnQW5df0XM,"BAPS Shri Swaminarayan Mandir, London","Pramukh Swami Rd, Neasden, London NW10 8HW, United Kingdom",51.5474305,-0.2615212,hindu_temple,4.7,0
ChIJRchspo0FdkgR3xzKSIbcIJ4,Balham Mandir,"33 Balham High Rd, London SW12 9AL, United Kingdom",51.4471311,-0.1489221,hindu_temple,4.6,0
ChIJLWHltqkIdkgRj2ujvWCtYpM,"Shree Ghanapathy Temple, Wimbledon","125-133 Effra Rd, London SW19 8PU, United Kingdom",51.4233627,-0.1892624,hindu_temple,4.8,0
ChIJNSlpLEMQdkgRAsGzax6lbCI,Shree Swaminarayan Temple,"220-222, Willesden Ln, London NW2 5RG, United Kingdom",51.54597889999999,-0.2150781,hindu_temple,4.7,0
ChIJMWfUqjsSdkgRd3oM6joKZPg,Shri Vallabh Nidhi Mandir - Hindu Temple (Ealing Road),"Ealing Rd, London, Wembley HA0 4TA, United Kingdom",51.5434566,-0.2981161,hindu_temple,4.8,0
ChIJGVmcRpIGdkgRglLwdosWBf8,"Shree Swaminarayan Temple, Streatham","72 Colmer Rd, London SW16 5JZ, United Kingdom",51.4134604,-0.1268612,hindu_temple,4.5,0
ChIJ__9WNJIGdkgRAbJaMhUL8S0,International Swaminarayan Satsang Organisation,"Church Hall, 72 Colmer Rd, London SW16 5JZ, United Kingdom",51.4140334,-0.1259929,hindu_temple,0,0
ChIJM9ZsGCYHdkgRCfCLqV6UTVQ,Muththumari Amman Temple London,"128 Aurelia Rd, Croydon CR0 3BF, United Kingdom",51.3898823,-0.1243446,hindu_temple,4.7,0
ChIJlZF6A3MGdkgRiGyRlzdKL5o,Arulmigu Valvai Sri Muthumaariamman Temple - Tooting,"190 Mitcham Rd, London SW17 9NJ, United Kingdom",51.4232635,-0.1616166,hindu_temple,3.7,0
ChIJfZDG9GYHdkgRnTmS81pLX1o,MITCHAMASTROLOGY,"4 Melrose Ave, Mitcham CR4 2EG, United Kingdom",51.4162855,-0.1526987,hindu_temple,0,0
ChIJoy1kJhMGdkgRQTllAkBbN9A,Sri Navadhurgai Amman Temple Mitcham,"45C Crusoe Rd, Mitcham CR4 3LJ, United Kingdom",51.417305,-0.1647889,hindu_temple,4.7,0
ChIJS4pVuNEGdkgRiJWUqAJQHkg,Sakthy Ghanapathy Temple,"21 Brigstock Rd, Thornton Heath CR7 7JJ, United Kingdom",51.3979655,-0.1013764,hindu_temple,4.5,0
ChIJMwpP6XACdkgR8yPjnQamZ2Q,Lewisham Sivan Temple,"4A Clarendon Rise, London SE13 5ES, United Kingdom",51.461895,-0.008688,hindu_temple,4.6,0
ChIJJczdbt4GdkgRemSGU-8GOEw,Sivaskanthagiri Murugan Kovil,"13 Thornton Rd, Thornton Heath CR7 6BD, United Kingdom",51.3932531,-0.1149472,hindu_temple,4.6,0
ChIJ_WNRT1Cm2EcRJ8oumqjSJnA,London Sri Murugan Temple,"78-90 Church Rd, London E12 6AF, United Kingdom",51.5479219,0.05674580000000001,hindu_temple,4.8,0
ChIJnexAZ7en2EcRfQ1C8Hm-jks,SKS Swaminarayan Temple East London,"Swaminarayan House, 22-24 Shaftesbury Rd, London E7 8PD, United Kingdom",51.5397361,0.0352327,hindu_temple,4.7,0
ChIJxQRwcEym2EcR4ItXsf5aN4s,London Sri Mahalakshmi Temple,"241 High St N, London E12 6SJ, United Kingdom",51.5403408,0.0504423,hindu_temple,4.8,0
ChIJ3SuURbQddkgRKou4vqH_yeU,Hindu Temple and Meditation Centre London Shirdi Sai Baba.,"65 Downham Rd, London N1 5AH, United Kingdom",51.53898280000001,-0.08202219999999999,hindu_temple,4.9,0
ChIJV-qKKxQCdkgRBxKcIMW5aX8,Sri Vel Muruhan Aalayam,"18 Holbeach Rd, London SE6 4TW, United Kingdom",51.4471426,-0.0201223,hindu_temple,5,0
ChIJ4XMBdmin2EcResE0wXtohR4,Shri Nathji Sanatan Hindu Mandir,"159-161 Whipps Cross Rd, London E11 1NP, United Kingdom",51.5769444,0.0108333,hindu_temple,4.6,0
ChIJ_x1HUTOv2EcRRrSrXm7YFcE,Greenwich Hindu Temple,"63-67 Bannockburn Rd, London SE18 1ER, United Kingdom",51.4890008,0.0942803,hindu_temple,4.7,0
