place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJudsJcSMBdkgR3HXt1GXz5Wo,Norwood Junction,"Station Rd, London SE25 5AG, United Kingdom",51.3972781,-0.07501000000000001,,4.1,0
ChIJ36RWT1QDdkgRLRZnK7mLeNE,London Cannon Street,"London EC4N 6AP, United Kingdom",51.511311,-0.0903167,,4.1,0
ChIJeeJKfiUDdkgRes_k0K0eALs,Wapping,"Meeting House Alley Poplar, London E1W 3PA, United Kingdom",51.5043812,-0.0559743,,4.3,0
ChIJxxoTUiwDdkgRSUxYNFRSjM8,Shadwell,"Cable St, London E1 2QF, United Kingdom",51.5112348,-0.05691599999999999,,3.8,0
ChIJB_8zmroHdkgRFuvZJTDiAgE,Hackbridge,"Hackbridge, Wallington SM6 7BJ, United Kingdom",51.3780549,-0.1538094,,3.5,0
ChIJC7IWe48IdkgRu20lO9GhK0g,Morden South (MDS),"Morden SM4 9EJ, United Kingdom",51.3960038,-0.1993672,,3.9,0
ChIJkW-fLcAHdkgRwUVHCSyk_8Q,Carshalton,"Carshalton SM5 2NS, United Kingdom",51.3684871,-0.1662323,,3.9,0
ChIJASbDfuoIdkgRjpCMiRyNNEM,Wimbledon Chase,"Kingston Rd, Wimbledon Chase, London SW20 8JT, United Kingdom",51.4095243,-0.214012,,3.8,0
ChIJp5UQr2oHdkgRs-aEmoZfhgQ,Waddon,"Epsom Rd, Croydon CR0 4UP, United Kingdom",51.3671281,-0.1175474,,2.4,0
ChIJWcQa5TMHdkgR41d5vxz1ZLE,East Croydon,"Croydon CR0 1LF, United Kingdom",51.3750493,-0.0926978,,4,0
