place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJySO7d9cPdkgRMx87-dd4Zh0,White City,"Wood Ln, London W12 7RH, United Kingdom",51.5119361,-0.2244726,,4,0
ChIJh_F3ZZQPdkgRqAr9p1oQm4c,West Kensington,"North End Rd, London W14 9NL, United Kingdom",51.4905646,-0.2064539,,3.9,0
ChIJv5utaQIFdkgRMK5YyBburCM,Battersea Power,"Nine Elms, London SW11 8AL, United Kingdom",51.47993100000001,-0.142117,,4.9,0
ChIJq0mQSIQPdkgRWofGqwTZP8c,Fulham Broadway,"Fulham Rd., London SW6 1BY, United Kingdom",51.4802592,-0.1944142,,4.2,0
ChIJLw7CfqoEdkgRLl2SJ9DRW-8,Mansion House,"38 Cannon St, London EC4N 6JD, United Kingdom",51.5123815,-0.093752,,3.9,0
ChIJTdzrqiEFdkgRFf1sCDZPNl0,Victoria Station,"Victoria St, London SW1E 5ND, United Kingdom",51.4952103,-0.1438979,,4.1,0
ChIJJ1jodq0cdkgRj7HA-vwxEHs,Liverpool Street,"White Collar Factory Old Street, London EC2M, Old St, London, United Kingdom",51.5174147,-0.08296669999999999,,4.2,0
ChIJ0QFjWdocdkgRnexjyLWI8VY,Bethnal Green,"Cambridge Heath Rd, Bethnal Green, London E2 0ET, United Kingdom",51.5273197,-0.0554846,,3.9,0
ChIJc1H-2DAbdkgREGJoCFlabM8,Russell Square,"Bernard St, London WC1N 1LJ, United Kingdom",51.52308480000001,-0.1243155,,3.9,0
ChIJZ6O_CTkFdkgROFMJInuosD8,Knightsbridge Underground Station,"Sloane St, London SW3 1ED, United Kingdom",51.5015326,-0.1605382,,4.2,0
ChIJgR1T2_YPdkgRox0xsHKJEWQ,High Street Kensington,"Kensington High St, London W8 5SA, United Kingdom",51.5009395,-0.1926878,,4.2,0
ChIJP3ORNSUFdkgRH5WN6MNz4a8,Hyde Park Corner,"London SW1X 7LY, United Kingdom",51.5030924,-0.1526502,,4.4,0
ChIJE6uoH50PdkgRa75h1tOp0-I,Parsons Green,"Parsons Green Ln, London SW6 4HS, United Kingdom",51.4752816,-0.2010216,,3.8,0
ChIJtwyqlI4PdkgRwsyoCUIANKg,West Brompton,"London SW5 9JX, United Kingdom",51.4872591,-0.1955188,,3.8,0
ChIJdTzohHQPdkgR5QjGo9vdjo8,Putney Bridge,"Station Approach, London SW6 3UH, United Kingdom",51.4679691,-0.2089232,,4.4,0
ChIJX_jXnjQFdkgRSPraYlz1cmQ,Marble Arch,"Oxford St, London W1C 1LX, United Kingdom",51.5134252,-0.1583383,,4.3,0
ChIJa8XkK7QadkgRHMVnJoLcIeo,Edgware Road,"Chapel St, London NW1 5DH, United Kingdom",51.51988249999999,-0.1678336,,3.7,0
