code,fire_station_rating_mean_1500,fire_station_rating_std_1500,fire_station_count_1500,fire_station_rating_mean_1000,fire_station_rating_std_1000,fire_station_count_1000,fire_station_rating_mean_500,fire_station_rating_std_500,fire_station_count_500,fire_station_min
SE5 9AS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7915989278767346
SE5 9AT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8215904801742436
SE5 9AU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8663331332998024
SE5 9AW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9476878332442434
SE5 9AX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.881396133153877
SE5 9BA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7672921949184556
SE5 9BB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9468564763570572
SE5 9BE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7689507831458695
SE5 9BJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9229986965669204
SE5 9BN,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1028181037312852
SE5 9BP,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0753235076854013
SE5 9BQ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0081502396013295
SE5 9BS,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0611979104758136
SE5 9BT,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1032532411985105
SE5 9BU,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0229409052156784
SE5 9BW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.713975421396993
SE5 9BX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.92620891740928
SE5 9BY,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.007517638997575
SE5 9BZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9859137128186313
SE5 9DA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.933096187759454
SE5 9DB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9555161811706097
SE5 9DD,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.100023202015626
SE5 9DE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9274391513019289
SE5 9DF,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.1434757060036977
SE5 9DG,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9647669810803293
SE5 9DH,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7357774183014845
SE5 9DJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6864532565117837
SE5 9DL,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6468301398872062
SE5 9DN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7146063091116946
SE5 9DP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9997048041647756
SE5 9DQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.890624268577121
SE5 9DR,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.035854690009795
SE5 9DS,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0692667924549044
SE5 9DT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6788247711599359
SE5 9DU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7707228587925535
SE5 9DW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7156275657917711
SE5 9DX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8037478654920915
SE5 9DY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8645084034636134
SE5 9DZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9130601562005822
SE5 9EA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8883388262712891
SE5 9EB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9436731785392122
SE5 9ED,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0118775589625137
SE5 9EE,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0936911926003408
SE5 9EF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7385806705038721
SE5 9EG,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.136829910432652
SE5 9EH,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1302852006229782
SE5 9EJ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1226328211190457
SE5 9EL,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1363337633142696
SE5 9EN,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1237755424547773
SE5 9EQ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1261830097738679
SE5 9HJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7631907778922148
SE5 9HN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9580891627697599
SE5 9HP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.954042149084595
SE5 9HR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8700094390561389
SE5 9HS,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1490402542502969
SE5 9HU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8097562534793649
SE5 9HW,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.1386613612836016
SE5 9HX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8049227221731943
SE5 9HY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8165790921613683
SE5 9HZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9519305643103203
SE5 9JA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9313238319037488
SE5 9JB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9712123086475791
SE5 9JD,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0084829087318705
SE5 9JE,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0775481001770757
SE5 9JF,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.1441071977066846
SE5 9JG,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.271771089137575
SE5 9JP,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1733848514812655
SE5 9JQ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.370249734282466
SE5 9JR,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1905505015434863
SE5 9JT,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0964392287531457
SE5 9JU,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0964392287531457
SE5 9JX,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.041912176161695
SE5 9JY,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.151037636230034
SE5 9LB,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2326259633501664
SE5 9LH,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3620291685168258
SE5 9LL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SE5 9LN,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3784395825016977
SE5 9LP,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3263227981612238
SE5 9LR,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3491947334932357
SE5 9LS,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.294339810680355
SE5 9LT,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0964392287531457
SE5 9LW,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2502620007730667
SE5 9NR,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1535256503875324
SE5 9NS,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1503828154017952
SE5 9NT,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0814800883220872
SE5 9NU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9211917722172891
SE5 9NX,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.14170681212831
SE5 9NY,4.5,0.7071067811865476,2,4.0,0.0,1,0.0,0.0,0,0.9987060089194735
SE5 9NZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8800698635276313
SE5 9PA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7667407984243758
SE5 9PB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7474076669401049
SE5 9PD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8088033080849802
SE5 9PE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7124607237825322
SE5 9PF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8307343260857275
SE5 9PG,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8949897218679636
SE5 9PJ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1778648003531242
SE5 9PL,4.5,0.7071067811865476,2,4.0,0.0,1,0.0,0.0,0,0.9600775342556332
SE5 9PQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8055508411644193
SE5 9PU,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0940687437794883
SE5 9PW,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1535256503875324
SE5 9PX,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.096211219112254
SE5 9PY,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.02131845852102
SE5 9PZ,4.5,0.7071067811865476,2,4.0,0.0,1,0.0,0.0,0,0.9882540907734135
SE5 9QA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8801425352689444
SE5 9QB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8801425352689444
SE5 9QD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8801425352689444
SE5 9QE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8765670866060352
SE5 9QF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8765670866060352
SE5 9QG,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8765670866060352
SE5 9QH,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7472645116294908
SE5 9QJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8041307296430585
SE5 9QL,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7715285060911319
SE5 9QN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7370285559142049
SE5 9QP,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9QQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8288630925224343
SE5 9QT,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2230946982110709
SE5 9QU,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.093907953381934
SE5 9QX,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.129902248608505
SE5 9QY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.8914865156774999
SE5 9QZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9761937586634233
SE5 9RA,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0138121609369812
SE5 9RB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.9940612566703709
SE5 9RD,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.002422945753108
SE5 9RE,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.0532451253451425
SE5 9RF,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.1915321812523243
SE5 9RG,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.1510258919769376
SE5 9RH,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2528191705366283
SE5 9RJ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0584085752069208
SE5 9RL,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.2026601550534726
SE5 9RN,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1964839938432006
SE5 9RP,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.2185490634262275
SE5 9RQ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.29162821362417
SE5 9RR,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.151306136541536
SE5 9RS,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1739069165068514
SE5 9RT,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0750270756346298
SE5 9RW,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1645432063615324
SE5 9RX,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0807536703198066
SE5 9RY,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1463018517625176
SE5 9RZ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.1630030119441335
SE5 9SA,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0757048193121574
SE5 9SB,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0757048193121574
SE5 9SF,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9WD,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WG,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WH,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WJ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WL,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WP,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WQ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WR,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WW,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9WX,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9YA,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9YF,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9YG,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0594502555061516
SE5 9YH,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0594502555061516
SE5 9YJ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9YN,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0630381222217478
SE5 9YQ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9ZA,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0757048193121574
SE5 9ZD,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0594502555061516
SE5 9ZE,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9ZG,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0757048193121574
SE5 9ZH,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0594502555061516
SE5 9ZJ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0594502555061516
SE5 9ZL,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9ZP,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9ZQ,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SE5 9ZR,4.5,0.7071067811865476,2,0.0,0.0,0,0.0,0.0,0,1.0608917291516007
SW12 0AA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AH,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AJ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AR,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AS,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AT,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0AZ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BF,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4399259681987178
SW12 0BG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BH,4.8,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2800453827029676
SW12 0BL,4.8,0.0,1,0.0,0.0,0,0.0,0.0,0,1.344416661761235
SW12 0BN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0BW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DF,4.8,0.0,1,0.0,0.0,0,0.0,0.0,0,1.398432003532377
SW12 0DG,4.8,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3188288446865777
SW12 0DH,4.8,0.0,1,0.0,0.0,0,0.0,0.0,0,1.327656249414189
SW12 0DL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DQ,4.8,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4346739009382534
SW12 0DR,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DS,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0DZ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0ED,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EH,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EJ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0ER,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0ES,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0ET,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0EY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0FA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0FB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0FD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0FE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0FF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0GT,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HH,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HJ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HR,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HS,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0HZ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JH,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JJ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JR,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0JZ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LH,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LJ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LS,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LT,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0LZ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0ND,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NF,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NH,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NJ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW12 0NL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
