code,university_rating_mean_1500,university_rating_std_1500,university_count_1500,university_rating_mean_1000,university_rating_std_1000,university_count_1000,university_rating_mean_500,university_rating_std_500,university_count_500
SE24 0QS,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0QT,4.064705882352942,1.597631519026911,17,4.016666666666667,2.000416623272929,6,0.0,0.0,0
SE24 0QW,3.9380952380952374,1.6032704670379827,21,4.61,0.5445691467165171,10,0.0,0.0,0
SE24 0QX,4.116666666666667,1.565529416185201,18,4.144444444444444,1.641730117217132,9,0.0,0.0,0
SE24 0QY,4.073684210526316,1.5329137488467866,19,4.209999999999999,1.5616586623772104,10,0.0,0.0,0
SE24 0QZ,4.073684210526316,1.5329137488467866,19,4.190909090909091,1.4828719064400306,11,0.0,0.0,0
SE24 0UW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0UZ,4.073684210526316,1.5329137488467866,19,4.190909090909091,1.4828719064400306,11,0.0,0.0,0
SE24 0WA,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WB,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WD,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WJ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WN,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WP,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WT,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WX,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0WY,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XB,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XD,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XE,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XG,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XJ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XN,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XP,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XS,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XX,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XY,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0XZ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YA,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YD,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YE,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YJ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YS,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YT,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YX,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YY,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0YZ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZA,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZB,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZD,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZE,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZF,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZG,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZH,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZJ,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZL,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZN,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZP,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZQ,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZS,4.29375,1.2439017914074515,16,3.8200000000000003,2.1707141681944218,5,0.0,0.0,0
SE24 0ZT,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 0ZX,3.9199999999999995,1.642719183484954,20,4.6454545454545455,0.5298370246852071,11,0.0,0.0,0
SE24 9AE,2.9,2.272443618662518,6,0.0,0.0,1,0.0,0.0,0
SE24 9AF,3.1999999999999997,2.2211108331943574,7,0.0,0.0,2,0.0,0.0,0
SE24 9AG,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9AH,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9AN,3.033333333333333,2.3846732830026562,6,0.0,0.0,1,0.0,0.0,0
SE24 9AP,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9AQ,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9AR,3.033333333333333,2.3846732830026562,6,0.0,0.0,1,0.0,0.0,0
SE24 9AW,3.033333333333333,2.3846732830026562,6,0.0,0.0,1,0.0,0.0,0
SE24 9AY,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9AZ,2.5,2.886751345948129,4,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9BA,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9BB,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9BD,3.0666666666666664,2.4022211943671357,6,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9BE,3.1999999999999997,2.4979991993593593,6,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9BF,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9BG,2.84,2.613044201692731,5,0.0,0.0,1,0.0,0.0,0
SE24 9BH,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9BJ,3.033333333333333,2.3846732830026562,6,0.0,0.0,2,0.0,0.0,0
SE24 9BL,3.033333333333333,2.3846732830026562,6,0.0,0.0,2,0.0,0.0,0
SE24 9BN,3.033333333333333,2.3846732830026562,6,3.0666666666666664,2.685764943797825,3,0.0,0.0,0
SE24 9BP,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9BQ,2.84,2.613044201692731,5,0.0,0.0,1,0.0,0.0,0
SE24 9BS,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9BW,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9BX,2.84,2.613044201692731,5,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9DB,2.3,2.6758176320519302,4,0.0,0.0,1,0.0,0.0,0
SE24 9DD,2.3,2.6758176320519302,4,0.0,0.0,1,0.0,0.0,0
SE24 9DE,2.3,2.6758176320519302,4,0.0,0.0,1,0.0,0.0,0
SE24 9DF,2.3,2.6758176320519302,4,0.0,0.0,1,0.0,0.0,0
SE24 9DH,2.84,2.613044201692731,5,0.0,0.0,1,0.0,0.0,0
SE24 9DJ,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DL,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DN,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DP,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DQ,2.84,2.613044201692731,5,0.0,0.0,1,0.0,0.0,0
SE24 9DR,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DS,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9DT,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9DU,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DW,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DX,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DY,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9DZ,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9EA,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9EB,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9ED,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9EE,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9EF,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9EG,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9EH,2.3,2.6758176320519302,4,0.0,0.0,1,0.0,0.0,0
SE24 9EJ,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9EL,3.0666666666666664,2.4022211943671357,6,0.0,0.0,2,0.0,0.0,0
SE24 9EN,3.0666666666666664,2.685764943797825,3,3.0666666666666664,2.685764943797825,3,0.0,0.0,0
SE24 9EQ,2.84,2.613044201692731,5,0.0,0.0,2,0.0,0.0,0
SE24 9HR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9JR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9JW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9NL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QA,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QE,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QJ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QN,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QP,4.20909090909091,1.492283180535481,11,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9QQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QR,4.2250000000000005,1.4239030865898143,12,0.0,0.0,1,0.0,0.0,0
SE24 9QS,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9QT,4.08125,1.656590373830135,16,2.5,3.5355339059327378,2,0.0,0.0,0
SE24 9QU,4.02,1.695877354056006,15,0.0,0.0,1,0.0,0.0,0
SE24 9QW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9QX,3.9499999999999997,1.7372613283777782,14,0.0,0.0,1,0.0,0.0,0
SE24 9QY,4.02,1.695877354056006,15,0.0,0.0,1,0.0,0.0,0
SE24 9QZ,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9RA,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9RB,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9RD,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9UR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9US,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9UT,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9UU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9UW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9UX,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WA,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WB,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WD,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WE,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WG,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WX,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WY,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9WZ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XB,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XD,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9XE,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XG,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XJ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XN,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XP,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XS,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XT,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9XZ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YA,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YB,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YD,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YE,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YF,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YG,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YJ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YQ,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YS,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YT,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9YY,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9ZH,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9ZJ,4.253846153846154,1.3672450308408417,13,0.0,0.0,1,0.0,0.0,0
SE24 9ZL,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9ZR,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9ZU,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE24 9ZW,3.9,1.77857620959388,7,2.5,3.5355339059327378,2,0.0,0.0,1
SE27 0AA,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AB,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AD,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AE,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AF,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2
SE27 0AG,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2
SE27 0AH,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0AJ,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AL,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AN,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AP,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0AQ,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0AR,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0AS,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0AT,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0AU,3.55,2.396525262402492,4,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2
SE27 0AW,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0AX,3.55,2.396525262402492,4,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0AY,3.55,2.396525262402492,4,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2
SE27 0AZ,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2
SE27 0BA,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BB,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BD,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BE,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BF,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0BG,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BH,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,0.0,0.0,0
SE27 0BJ,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,0.0,0.0,0
SE27 0BL,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BN,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BP,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BQ,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BS,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BT,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,0.0,0.0,0
SE27 0BU,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0BW,3.0,2.7386127875258306,5,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BX,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BY,2.5,2.886751345948129,4,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
SE27 0BZ,3.0,2.7386127875258306,5,5.0,0.0,2,0.0,0.0,0
SE27 0DA,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DB,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DD,2.5,2.886751345948129,4,5.0,0.0,1,0.0,0.0,0
SE27 0DE,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DF,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DG,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DH,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DJ,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DL,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,0.0,0.0,0
SE27 0DN,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DP,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DQ,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DR,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DS,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DT,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DU,3.3166666666666664,2.569370869817486,6,0.0,0.0,0,0.0,0.0,0
SE27 0DW,3.3333333333333335,2.886751345948129,3,2.5,3.5355339059327378,2,5.0,0.0,1
SE27 0DX,2.5,3.5355339059327378,2,5.0,0.0,1,0.0,0.0,0
SE27 0DY,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0DZ,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0EA,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0EB,3.3333333333333335,2.886751345948129,3,5.0,0.0,1,0.0,0.0,0
SE27 0ED,3.3333333333333335,2.886751345948129,3,0.0,0.0,0,0.0,0.0,0
SE27 0EE,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EF,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EG,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EH,5.0,0.0,2,0.0,0.0,0,0.0,0.0,0
SE27 0EJ,5.0,0.0,2,0.0,0.0,0,0.0,0.0,0
SE27 0EL,5.0,0.0,2,0.0,0.0,0,0.0,0.0,0
SE27 0EN,5.0,0.0,2,0.0,0.0,0,0.0,0.0,0
SE27 0EP,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EQ,5.0,0.0,2,0.0,0.0,0,0.0,0.0,0
SE27 0ER,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0ES,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0ET,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EU,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EW,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0EX,2.5,3.5355339059327378,2,0.0,0.0,0,0.0,0.0,0
SE27 0EY,2.5,3.5355339059327378,2,0.0,0.0,0,0.0,0.0,0
SE27 0EZ,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0
SE27 0FA,3.55,2.396525262402492,4,2.5,3.5355339059327378,2,2.5,3.5355339059327378,2
SE27 0FD,3.3333333333333335,2.886751345948129,3,3.3333333333333335,2.886751345948129,3,5.0,0.0,1
