code,hospital_rating_mean_1500,hospital_rating_std_1500,hospital_count_1500,hospital_rating_mean_1000,hospital_rating_std_1000,hospital_count_1000,hospital_rating_mean_500,hospital_rating_std_500,hospital_count_500,hospital_min
SW4 4DQ,2.1533333333333333,1.9082028443637995,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5860926279289185
SW4 4DR,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4DS,2.1533333333333333,1.9082028443637995,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5860926279289185
SW4 4DT,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4DU,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4DW,2.1533333333333333,1.9082028443637995,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5860926279289185
SW4 4DX,2.1533333333333333,1.9082028443637995,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5860926279289185
SW4 4DY,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4DZ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4EA,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4EB,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4ED,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4EE,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4EF,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4EG,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5547189046557796
SW4 4EH,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EJ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EL,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EN,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EP,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EQ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4ER,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4ES,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4ET,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EU,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EW,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EX,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EY,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4EZ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FA,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FB,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FD,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FE,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FF,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FG,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FH,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FJ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FL,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FN,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FP,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FQ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FR,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FS,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FT,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FU,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FW,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FX,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FY,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4FZ,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4GA,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4GB,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 4GD,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5529509197278573
SW4 6AA,1.9857142857142858,1.8621150682684804,14,1.0,1.5697133496278868,6,0.0,0.0,0,0.7161100935383609
SW4 6AB,1.9857142857142858,1.8621150682684804,14,0.8571428571428571,1.481954950796574,7,0.0,0.0,0,0.701742584818905
SW4 6AD,1.9857142857142858,1.8621150682684804,14,1.0,1.5697133496278868,6,0.0,0.0,0,0.7391119305312186
SW4 6AE,1.9857142857142858,1.8621150682684804,14,0.8571428571428571,1.481954950796574,7,0.0,0.0,0,0.7564117614424692
SW4 6AF,1.9857142857142858,1.8621150682684804,14,1.1875,1.6599806367201138,8,0.0,0.0,0,0.7730014839581991
SW4 6AG,2.1533333333333333,1.9082028443637995,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5860926279289185
SW4 6AH,2.0352941176470587,1.8607596487962208,17,2.02,1.8606450494385005,5,3.4,0.0,1,0.36418588947163044
SW4 6AJ,1.88125,1.8063660574018028,16,1.5875000000000001,1.7258020909544807,8,3.4,0.0,1,0.39187004139081294
SW4 6AL,2.1625,1.843863697059339,16,1.616666666666667,1.8071155653877442,6,3.4,0.0,1,0.4469877008262415
SW4 6AN,1.9999999999999998,1.872285914451782,12,2.25,1.9668684319423677,8,2.966666666666667,2.5813433195399123,3,0.2237842928361481
SW4 6AP,1.8533333333333333,1.8661904154363955,15,1.616666666666667,1.8071155653877442,6,3.4,0.0,1,0.46259996238053047
SW4 6AQ,1.8533333333333333,1.8661904154363955,15,1.65,1.7920459177790538,8,0.0,0.0,0,0.6651280413105614
SW4 6AR,1.8533333333333333,1.8661904154363955,15,1.65,1.7920459177790538,8,0.0,0.0,0,0.6276268283562907
SW4 6AS,2.0,1.872285914451782,12,2.411111111111111,1.9022647321314432,9,2.4,2.1633307652783937,3,0.11099837813108143
SW4 6AT,1.88125,1.8063660574018028,16,1.8142857142857145,1.7305380390970622,7,3.4,0.0,1,0.4160356249206662
SW4 6AU,1.8533333333333333,1.8661904154363955,15,1.65,1.7920459177790538,8,0.0,0.0,0,0.5999109211988584
SW4 6AW,2.3125,1.950341850377347,16,1.616666666666667,1.8071155653877442,6,0.0,0.0,0,0.5305582308951672
SW4 6AX,2.0,1.872285914451782,12,2.411111111111111,1.9022647321314432,9,2.975,2.1077238908357994,4,0.197203887367031
SW4 6AY,1.88125,1.8063660574018028,16,1.8142857142857145,1.7305380390970622,7,3.4,0.0,1,0.4380319997491577
SW4 6AZ,1.8533333333333333,1.8661904154363955,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5251633533315455
SW4 6BA,2.0352941176470587,1.8607596487962208,17,2.525,1.707581135212419,4,3.4,0.0,1,0.4001840451463477
SW4 6BB,2.0352941176470587,1.8607596487962208,17,2.525,1.707581135212419,4,3.4,0.0,1,0.3981708693687603
SW4 6BD,2.0352941176470587,1.8607596487962208,17,2.02,1.8606450494385005,5,3.4,0.0,1,0.3957290509194619
SW4 6BE,2.0352941176470587,1.8607596487962208,17,1.775,2.053249457161339,4,3.4,0.0,1,0.4294985841588259
SW4 6BF,2.0,1.872285914451782,12,2.411111111111111,1.9022647321314432,9,2.966666666666667,2.5813433195399123,3,0.2345791464311869
SW4 6BG,2.1625,1.843863697059339,16,1.616666666666667,1.8071155653877442,6,3.4,0.0,1,0.4369991741905817
SW4 6BH,1.88125,1.8063660574018028,16,1.8142857142857145,1.7305380390970622,7,3.4,0.0,1,0.385427524136796
SW4 6BJ,2.0066666666666664,1.7962129473926394,15,1.8142857142857145,1.7305380390970622,7,3.4,0.0,1,0.40907879219261256
SW4 6BL,2.0352941176470587,1.8607596487962208,17,1.6833333333333333,1.8573278296161575,6,3.4,0.0,1,0.37015825952873316
SW4 6BN,1.88125,1.8063660574018028,16,2.1333333333333333,1.687206764645835,6,3.4,0.0,1,0.32687563247995205
SW4 6BP,1.88125,1.8063660574018028,16,2.02,1.8606450494385005,5,3.4,0.0,1,0.3702405078391711
SW4 6BQ,1.88125,1.8063660574018028,16,1.5875000000000001,1.7258020909544807,8,3.4,0.0,1,0.3785094978843845
SW4 6BS,2.0352941176470587,1.8607596487962208,17,1.8285714285714287,1.7384996267991986,7,3.4,0.0,1,0.33266109715866765
SW4 6BT,1.88125,1.8063660574018028,16,1.8285714285714287,1.7384996267991986,7,3.4,0.0,1,0.3139763455884792
SW4 6BU,1.88125,1.8063660574018028,16,2.1333333333333333,1.687206764645835,6,3.4,0.0,1,0.3228386012474737
SW4 6BW,2.0352941176470587,1.8607596487962208,17,2.02,1.8606450494385005,5,3.4,0.0,1,0.3684609689324036
SW4 6BX,1.88125,1.8063660574018028,16,1.8285714285714287,1.7384996267991986,7,3.55,0.21213203435596445,2,0.28199686415903114
SW4 6BY,1.8533333333333333,1.8661904154363955,15,1.385714285714286,1.7591935381764865,7,0.0,0.0,0,0.5307294848999035
SW4 6BZ,1.88125,1.8063660574018028,16,2.125,1.8148199438433084,8,2.3666666666666667,2.0550750189064466,3,0.08014725777868618
SW4 6DA,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,2.3666666666666667,2.0550750189064466,3,0.15790172644060618
SW4 6DB,1.88125,1.8063660574018028,16,1.8285714285714287,1.7384996267991986,7,3.55,0.21213203435596445,2,0.25330695383916046
SW4 6DD,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,3.55,0.21213203435596445,2,0.21515490736664716
SW4 6DE,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,2.3666666666666667,2.0550750189064466,3,0.14268582502219848
SW4 6DF,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,2.3666666666666667,2.0550750189064466,3,0.12778342381688024
SW4 6DG,1.88125,1.8063660574018028,16,2.125,1.8148199438433084,8,2.3666666666666667,2.0550750189064466,3,0.0808680440264049
SW4 6DH,1.88125,1.8063660574018028,16,2.125,1.8148199438433084,8,1.7,2.4041630560342613,2,0.25685435797362405
SW4 6DJ,2.1533333333333333,1.9082028443637995,15,1.885714285714286,1.7966900784763182,7,0.0,0.0,0,0.5860926279289185
SW4 6DL,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,3.55,0.21213203435596445,2,0.22355715831607784
SW4 6DN,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,3.4,0.0,1,0.27789702502056596
SW4 6DP,1.88125,1.8063660574018028,16,2.4285714285714284,1.7269571368105672,7,3.4,0.0,1,0.26201923526531595
SW4 6DQ,1.88125,1.8063660574018028,16,2.125,1.8148199438433084,8,2.3666666666666667,2.0550750189064466,3,0.044451725327799424
SW4 6DR,1.7705882352941178,1.8075413916015703,17,2.4285714285714284,1.7269571368105672,7,3.4,0.0,1,0.326418948225724
SW4 6DS,1.88125,1.8063660574018028,16,1.69,1.828448036511353,10,3.4,0.0,1,0.4207974396933981
